T_max,disp_max,sigma_vm_max,J_in,h_conv,mat_left,mat_right
339.787749851805,2.1819080313585523e-05,27663738.079211578,9000000.0,100,Fe,Al
323.0954939528096,6.682799956724403e-06,7214559.885698464,9000000.0,100,Fe,Cu
395.55317349524205,1.711552314779473e-05,31162924.691982094,9000000.0,100,Fe,Fe
378.31757854109367,1.5376650214140268e-05,28135996.267857093,9000000.0,100,Fe,Ni
329.9284759297422,1.554248818141458e-05,19648952.998233173,9000000.0,100,Ni,Al
317.03390420269955,4.633664669938694e-06,5624145.929873108,9000000.0,100,Ni,Cu
378.3176176165986,1.5378229363653647e-05,26458526.047285024,9000000.0,100,Ni,Fe
362.37760526121144,1.216846537720008e-05,23235903.545458406,9000000.0,100,Ni,Ni
310.40628769691244,3.83033520818277e-06,2611955.4882118306,9000000.0,300,Al,Al
306.164352760708,2.8393550537686076e-06,1757921.441027595,9000000.0,300,Al,Cu
330.17523122772957,1.704554698157251e-05,25726049.464626327,9000000.0,300,Al,Fe
322.86369910754104,1.2232846383517638e-05,18435056.416793626,9000000.0,300,Al,Ni
306.16435994419567,2.838969508175435e-06,1555826.180609416,9000000.0,300,Cu,Al
303.64708738278847,9.456469258973073e-07,1008944.4999748262,9000000.0,300,Cu,Cu
319.2216406660029,5.643581611285881e-06,7426446.202164105,9000000.0,300,Cu,Fe
314.22612131866424,3.929560039881452e-06,5573530.005811937,9000000.0,300,Cu,Ni
330.1752014993725,1.704279715734539e-05,20924588.009166103,9000000.0,300,Fe,Al
319.2215978205454,5.642661631210973e-06,6243631.398872889,9000000.0,300,Fe,Cu
363.8193942461152,1.1859458335188526e-05,23413150.91296984,9000000.0,300,Fe,Fe
353.0988749325325,1.0799275126639127e-05,21312668.452162355,9000000.0,300,Fe,Ni
322.86367907056643,1.2230900215308088e-05,14974122.277163912,9000000.0,300,Ni,Al
314.2260928962653,3.928963618879748e-06,4972455.146675302,9000000.0,300,Ni,Cu
353.09888518279223,1.0800360973056806e-05,20106616.059302352,9000000.0,300,Ni,Fe
342.90406202507125,8.657364101156838e-06,17791406.224457797,9000000.0,300,Ni,Ni
308.7509414802898,3.271692342047617e-06,2307070.9455586774,9000000.0,500,Al,Al
305.41040351460373,2.534163215241678e-06,1598421.3374416097,9000000.0,500,Al,Cu
324.2956127792394,1.4047088948591439e-05,20575054.758026075,9000000.0,500,Al,Fe
318.48642454402324,1.0130518064574517e-05,14815093.741474193,9000000.0,500,Al,Ni
305.4104078945864,2.53382179069557e-06,1418076.4401008082,9000000.0,500,Cu,Al
303.2887440612916,8.602465581668874e-07,934673.0869008753,9000000.0,500,Cu,Cu
316.47003544213374,4.8875358937290886e-06,6329806.604925945,9000000.0,500,Cu,Fe
312.21733046336163,3.4143785952915613e-06,5035749.775808877,9000000.0,500,Cu,Ni
324.2955993772325,1.4044833797860716e-05,16734177.40938169,9000000.0,500,Fe,Al
316.4700107006762,4.8867345076245446e-06,5637423.893918645,9000000.0,500,Fe,Cu
347.87987012154787,9.13853741225862e-06,19291900.95823133,9000000.0,500,Fe,Fe
340.13695217794174,8.375748488024878e-06,17610852.40876481,9000000.0,500,Fe,Ni
318.48641548102466,1.0128915457921244e-05,12032894.79695943,9000000.0,500,Ni,Al
312.2173141363604,3.4138575328774717e-06,4491018.390262694,9000000.0,500,Ni,Cu
340.1369554511719,8.376575654408316e-06,16659237.01957643,9000000.0,500,Ni,Fe
332.66048481860645,6.760735577815847e-06,14780656.338182675,9000000.0,500,Ni,Ni
317.7428938111898,6.3588417762001e-06,4103950.852377206,10000000.0,5,Al,Al
309.5698701894572,4.28429986383197e-06,2710393.927918785,10000000.0,5,Al,Cu
357.84191545781437,3.117820827004476e-05,49378658.57325491,10000000.0,5,Al,Fe
343.27199534253236,2.2093948216432964e-05,34933226.31354865,10000000.0,5,Al,Ni
309.5699163068068,4.283710520450799e-06,2269968.2750437986,10000000.0,5,Cu,Al
305.3572917952063,1.3699111568767435e-06,1420739.9072938997,10000000.0,5,Cu,Cu
331.5478795768804,9.047784323636366e-06,12203354.778015586,10000000.0,5,Cu,Fe
323.2125039702868,6.257866882790655e-06,8329768.652614834,10000000.0,5,Cu,Ni
357.84161071735275,3.117313264610866e-05,40164890.23614042,10000000.0,5,Fe,Al
331.5475390344616,9.046323605191654e-06,9847348.140756946,10000000.0,5,Fe,Cu
453.7738898854956,2.695181175161277e-05,46919011.10971063,10000000.0,5,Fe,Fe
424.4491669719514,2.3914107597581915e-05,41978538.39456376,10000000.0,5,Fe,Ni
343.2718011949731,2.209039661971279e-05,28377524.05234892,10000000.0,5,Ni,Al
323.21227245839395,6.256925771813916e-06,7435909.80769319,10000000.0,5,Ni,Cu
424.44940607578553,2.3916591913950826e-05,39405707.237298034,10000000.0,5,Ni,Fe
397.8064594066263,1.871172790989247e-05,34326038.58189477,10000000.0,5,Ni,Ni
317.6300416437204,6.321505452994976e-06,4083918.2452767524,10000000.0,10,Al,Al
309.52837877083226,4.267997300803317e-06,2698712.8520557242,10000000.0,10,Al,Cu
357.3072333715075,3.092057745172544e-05,48928500.68821627,10000000.0,10,Al,Fe
342.88642680705885,2.1918270347540987e-05,34625868.68344227,10000000.0,10,Al,Ni
309.52841877698586,4.267410338152995e-06,2262684.381198401,10000000.0,10,Cu,Al
305.3401943094744,1.3658745184449617e-06,1417257.4995174664,10000000.0,10,Cu,Cu
331.3717144265623,9.002004887166128e-06,12136388.192238638,10000000.0,10,Cu,Fe
323.0861942734955,6.227078996097757e-06,8298257.330548416,10000000.0,10,Cu,Ni
357.3069427124117,3.091554465875874e-05,39798699.17490877,10000000.0,10,Fe,Al
331.37140602515103,9.00055130421158e-06,9793216.05078899,10000000.0,10,Fe,Cu
451.37305773843315,2.656336393862282e-05,46357809.2895398,10000000.0,10,Fe,Fe
422.6027544815228,2.358910152778838e-05,41502976.46284266,10000000.0,10,Fe,Ni
342.88624158864405,2.191474769272338e-05,28127808.483595695,10000000.0,10,Ni,Al
323.0859985069281,6.226142357479107e-06,7407699.710936316,10000000.0,10,Ni,Cu
422.60294754104575,2.359155053282534e-05,38963124.13518003,10000000.0,10,Ni,Fe
396.44465142661426,1.8471199478047666e-05,33959698.76318279,10000000.0,10,Ni,Ni
317.19231859299026,6.176580876962729e-06,4006121.937553532,10000000.0,30,Al,Al
309.36594661091414,4.204087567381301e-06,2652930.730056501,10000000.0,30,Al,Cu
355.2628125804154,2.9933071435262856e-05,47203836.81824619,10000000.0,30,Al,Fe
341.40956846249946,2.1243900669451814e-05,33446540.446681313,10000000.0,30,Al,Ni
309.3659762828522,4.203509934930505e-06,2234121.2926484044,10000000.0,30,Cu,Al
305.27285709348547,1.349970681467014e-06,1403533.944259638,10000000.0,30,Cu,Cu
330.6867759193822,8.823504045851608e-06,11875339.840259628,10000000.0,30,Cu,Fe
322.5945830525932,6.106962344058339e-06,8175247.5643163305,10000000.0,30,Cu,Ni
355.2626236707932,2.9928202776953752e-05,38395730.53532387,10000000.0,30,Fe,Al
330.68657537319734,8.822078290436711e-06,9582200.16585617,10000000.0,30,Fe,Cu
442.45651800214654,2.511871752074802e-05,44268128.56868158,10000000.0,30,Fe,Fe
415.7308496642893,2.2375431189195895e-05,39725093.09272017,10000000.0,30,Fe,Ni
341.40943997504803,2.1240489086069597e-05,27169650.876509823,10000000.0,30,Ni,Al
322.59444154868436,6.106043157576574e-06,7297576.857813237,10000000.0,30,Ni,Cu
415.73096312808826,2.2377748399677462e-05,37308504.90412474,10000000.0,30,Ni,Fe
391.34663126830475,1.7569729688587237e-05,32585210.560282215,10000000.0,30,Ni,Ni
316.77522178607467,6.038360378479395e-06,3931865.7052228213,10000000.0,50,Al,Al
309.20890644259526,4.14218478319172e-06,2608602.5106471917,10000000.0,50,Al,Cu
353.35805583541446,2.9009365153112845e-05,45591830.41625104,10000000.0,50,Al,Fe
340.03000663267966,2.0611674186818758e-05,32341705.332869634,10000000.0,50,Al,Ni
309.20893098726424,4.141616183388136e-06,2206441.7179850303,10000000.0,50,Cu,Al
305.2071494931948,1.3344447816232704e-06,1390131.287621639,10000000.0,50,Cu,Cu
330.0319011049777,8.652060880742894e-06,11624713.226319663,10000000.0,50,Cu,Fe
322.12384574704384,5.991489817503855e-06,8056883.460027699,10000000.0,50,Cu,Ni
353.3579018648623,2.9004649968077378e-05,37084402.70512771,10000000.0,50,Fe,Al
330.0317355536242,8.65066186082834e-06,9379610.442499181,10000000.0,50,Fe,Cu
434.5071701368506,2.3827746087675887e-05,42396921.36022557,10000000.0,50,Fe,Fe
409.5796615750146,2.1284197962493418e-05,38123581.73884008,10000000.0,50,Fe,Ni
340.0299051581728,2.0608366693096416e-05,26272013.842761893,10000000.0,50,Ni,Al
322.12373193507887,5.9905874140679525e-06,7191613.007647657,10000000.0,50,Ni,Cu
409.5797443481542,2.1286396775534018e-05,35817989.02412491,10000000.0,50,Ni,Fe
386.7474437390547,1.6754784088449332e-05,31340402.95588306,10000000.0,50,Ni,Ni
315.8138237363072,5.719246434807165e-06,3760188.1417549597,10000000.0,100,Al,Al
308.8382150055609,3.995608404701826e-06,2503707.7234734115,10000000.0,100,Al,Cu
349.12078209197256,2.694150802642024e-05,41988000.692389235,10000000.0,100,Al,Fe
336.9488036098838,1.9191330823547887e-05,29862773.9561948,10000000.0,100,Al,Ni
308.83823248542313,3.99506117431484e-06,2140844.573415368,10000000.0,100,Cu,Al
305.0496316691449,1.2971974329418441e-06,1357955.6249284307,10000000.0,100,Cu,Cu
328.51307119501473,8.25170686922394e-06,11039862.54429479,10000000.0,100,Cu,Fe
321.029588743964,5.721436795577119e-06,7779612.412306783,10000000.0,100,Cu,Ni
349.12067882977544,2.6937136189921397e-05,34152763.061028324,10000000.0,100,Fe,Al
328.5129554922239,8.250370315281786e-06,8906864.054799955,10000000.0,100,Fe,Cu
417.966880858146,2.1130275491092205e-05,38472746.53336812,10000000.0,100,Fe,Fe
396.6883685701957,1.8983518783062364e-05,34735797.86184997,10000000.0,100,Fe,Ni
336.9487357161965,1.918825701440769e-05,24257966.664794464,10000000.0,100,Ni,Al
321.02951135648203,5.720573665118885e-06,6943390.035526398,10000000.0,100,Ni,Cu
396.68841681054954,1.898546835018591e-05,32664846.97205559,10000000.0,100,Ni,Fe
377.00938921243215,1.5022796762153046e-05,28686300.67375993,10000000.0,100,Ni,Ni
312.84726876149,4.728808898974125e-06,3224636.405192973,10000000.0,300,Al,Al
307.61031204650345,3.5053766080004707e-06,2170273.3829926355,10000000.0,300,Al,Cu
337.2533718855768,2.1043885162180235e-05,31760554.894152496,10000000.0,300,Al,Fe
328.22678902176256,1.510227948582241e-05,22759328.90969129,10000000.0,300,Al,Ni
307.610320917878,3.5049006270194766e-06,1920773.062272558,10000000.0,300,Cu,Al
304.5025770121088,1.1674653396818173e-06,1245610.4928340693,10000000.0,300,Cu,Cu
323.7304205739806,6.967384704840081e-06,9168452.100914637,10000000.0,300,Cu,Fe
317.56311273825276,4.8513086909112546e-06,6880901.241411621,10000000.0,300,Cu,Ni
337.2533351846438,2.1040490317936624e-05,25832824.702845246,10000000.0,300,Fe,Al
323.73036767550354,6.966248926005934e-06,7708186.911078473,10000000.0,300,Fe,Cu
378.78937561231555,1.46413065866391e-05,28905124.583964862,10000000.0,300,Fe,Fe
365.55416658398565,1.333243842806288e-05,26311936.3608991,10000000.0,300,Fe,Ni
328.2267642849756,1.5099876809266459e-05,18486570.712746218,10000000.0,300,Ni,Al
317.5630776456938,4.8505723677372626e-06,6138833.513263389,10000000.0,300,Ni,Cu
365.5541792379494,1.333377897907848e-05,24822982.78935796,10000000.0,300,Ni,Fe
352.96797780946224,1.0688103828709541e-05,21964699.04280716,10000000.0,300,Ni,Ni
310.8036314570173,4.039126348190818e-06,2848235.735252654,10000000.0,500,Al,Al
306.6795105084683,3.128596560587529e-06,1973359.6749356186,10000000.0,500,Al,Cu
329.9945836776648,1.7342085121511315e-05,25401302.17005709,10000000.0,500,Al,Fe
322.8227463507262,1.2506812425389688e-05,18290239.187058955,10000000.0,500,Al,Ni
306.6795159184279,3.128175049912232e-06,1750711.6542477035,10000000.0,500,Cu,Al
304.06017785002865,1.0620327869885358e-06,1153917.3903223518,10000000.0,500,Cu,Cu
320.33337708788093,6.033994930117265e-06,7814576.055005082,10000000.0,500,Cu,Fe
315.08312402808116,4.215282216126449e-06,6216975.031549013,10000000.0,500,Cu,Ni
329.9945671325837,1.7339300985223213e-05,20659478.283330448,10000000.0,500,Fe,Al
320.3333465403956,6.033005563697517e-06,6959782.584089783,10000000.0,500,Fe,Cu
359.1109507672441,1.1282144953403638e-05,23817161.67690191,10000000.0,500,Fe,Fe
349.5517928127595,1.0340430232221696e-05,21741793.097418707,10000000.0,500,Fe,Ni
322.8227351620101,1.2504833898877182e-05,14855425.675417297,10000000.0,500,Ni,Al
315.08310386851724,4.214638928350595e-06,5544467.147434889,10000000.0,500,Ni,Cu
349.55179685324873,1.0341451425193076e-05,20566959.283527832,10000000.0,500,Ni,Fe
340.3215861963693,8.34658713319744e-06,18247723.874523927,10000000.0,500,Ni,Ni
